fitted,resid
106.74882872765893,-4.885459126452417
104.32852915405068,1.271826480676836
99.48793000683422,-0.7961522555793721
77.30185058209202,3.821325337931583
88.87988408232087,1.107463083042603
86.45958450871262,8.30208101607262
81.61898536149616,3.341338387229058
59.432905936753954,-17.992639624769154
104.67706105104487,-6.4775628799160785
102.25676147743663,3.9541216891184803
97.41616233022016,0.6185836789688182
90.15526360939545,-0.034430795336007236
106.97537299708621,-6.950758639718373
102.78409780107118,-2.2191460351869097
94.40154740904114,-4.538209290628217
81.82772182099605,8.037050628849116
55.98152477890339,5.586158487754481
96.93115994763379,4.651487138660329
92.73988475161876,11.478761581605596
84.35733435958872,-0.22352826109015211
71.78350877154362,-1.0600155494578445
45.93731172945097,-21.653189849535874
112.42433222187056,15.923707572187922
110.00403264826231,2.4057172675121734
105.16343350104584,1.863894082942437
82.97735407630364,-14.320682517565345
101.89471610505908,3.5611870653181654
97.70344090904405,-5.553773134632891
89.320890517014,0.8153515321000953
76.74706492896892,-0.5628895118155555
50.900867886876256,3.129759016262824
85.59121195338787,7.224175711917411
83.17091237977962,2.929549289766868
78.33031323256316,2.2700762644546586
71.06941451173844,-13.438138637029404
56.144233807820974,-9.120186182015615
101.88557396768974,-8.25189003929681
97.69429877167471,1.9726060343206058
89.31174837964467,-5.174861763648025
76.73792279159956,0.3107381848395363
50.89172574950691,16.825215325708832
108.51669543276536,-4.304605409869467
106.09639585915711,1.524708852142254
101.25579671194065,6.200114475515434
93.99489799111592,4.367631351872234
79.06971728719844,-2.1209582711971535
97.59765396563475,0.0520432736612122
93.40637876961972,0.14964113376102262
85.02382837758968,-6.310542076983438
72.4500027895446,1.779395772552661
46.60380574745193,2.6106806858470364
103.05604438426016,9.576768802982215
98.86476918824513,-5.960515445516421
90.4822187962151,0.14216881541410942
77.90839320817001,-9.241218639857578
52.062196166077335,11.31593602765367
98.03043933241429,-9.32775264514413
93.83916413639926,-6.347925129779497
85.45661374436922,1.9218138579518893
72.88278815632411,-0.20450052739579405
47.036591114231456,14.971145037969073
104.83702261869503,0.6248797717774295
92.26319703064996,-5.966797796129953
79.68937144260487,5.764743770907572
53.84317440051221,1.5408936615543354
91.8686150415922,-2.2625218695541776
87.67733984557717,-0.09139861521303771
79.29478945354714,2.263080559902818
66.72096386550203,-0.39839381599676926
40.87476682340938,-4.066231320076554
103.80648517075909,6.336909869651635
99.61520997474406,-0.41389737882646216
91.23265958271404,3.2124097212168863
78.65883399466895,-4.166738116091466
94.17206372585423,-9.425175441897338
91.75176415224598,-2.8566812836834288
86.91116500502952,2.157558477634126
79.65026628420479,7.259315698002922
88.10892497091871,3.182342404421888
85.68862539731046,2.434762906758408
80.848026250094,-7.074096824653225
73.58712752926927,-13.025733721761952
58.661946825351784,8.695826130135337
95.55021900943055,-0.490474449350387
91.35894381341552,-5.865910909499121
82.97639342138548,4.182030496722319
70.40256783334041,-1.7610800402882916
44.556370791247744,4.830722580101565
120.41790761320918,-0.2688536879696244
117.99760803960093,5.957876568192702
113.15700889238447,1.3816989962341495
105.89611017155973,2.558241230686633
90.97092946764225,1.0185790982727951
106.50111658931075,4.56503398530117
102.30984139329573,7.158371531954032
93.92729100126569,-2.849575349297325
81.3534654132206,-6.607107784362597
55.50726837112794,-1.2496831139074516
97.35308220653788,5.845484834570428
93.16180701052285,1.2672944319950261
84.77925661849281,-4.411466156055937
72.20543103044771,-3.194192942770215
88.81859234913266,-5.161628125016222
84.62731715311763,8.328447085760729
76.24476676108759,2.796458350296433
63.670941173042486,-6.175277051715604
37.82474413094983,-9.234860137419947
113.27987859316198,4.98894081627958
110.85957901955373,-3.1213946278120517
106.01897987233727,7.377604080830025
90.21741065659813,2.7148610929539103
86.0261354605831,0.49607630192527097
77.64358506855307,-14.620058555545533
65.06975948050797,5.798156889332489
93.98536554721296,-4.304492111556044
89.79409035119794,-0.2677817517264174
81.4115399591679,-2.1931468770202542
42.99151732903015,4.792837801392075
104.95725092565336,-0.13016035915202906
102.53695135204511,0.9069447670416082
97.69635220482864,-1.6067871847972413
90.4354534840039,4.750553505493173
75.51027278008642,5.318337268994199
101.68795386666092,-1.985446155273138
97.49667867064589,-6.598837567546894
89.11412827861585,-2.256561520512548
76.54030269057077,6.154387176764445
50.694105648478114,3.229488459816629
90.3250002219922,3.5390508666114755
87.90470064838395,-0.9411135151561467
83.06410150116749,-2.3633681374852955
75.80320278034276,-9.790265397357501
108.66437071478326,4.348406390875084
106.24407114117501,7.055396731985226
101.40347199395855,-7.51805730074031
94.14257327313382,-7.73125566248774
105.96107223876004,3.3881041073270666
101.76979704274501,-0.4707354297050159
80.81342106266987,-2.3757406368656717
89.9407027060651,2.3459723068207268
87.52040313245685,-2.5730286586421727
82.67980398524038,-2.9844971889368423
75.41890526441567,-9.176599445026866
60.493724560498194,-3.4944184221766648
80.91247164542791,0.24335139627582691
76.72119644941289,-1.8617130688491983
68.33864605738285,-1.1820429436787094
55.764820469337764,-9.965638292084904
109.40415662311803,3.8808377499392464
106.98385704950978,3.4946754587046627
102.14325790229331,5.311089009245862
79.9571784775511,-7.856881902251473
89.66273992566673,-0.24283172995851032
85.4714647296517,1.5586462655862903
77.08891433762166,6.303687558513417
64.51508874957658,4.573234063590547
38.66889170748391,-9.806035209491025
98.96063348444143,-1.314333770056166
96.54033391083318,-2.0395994225487186
91.69973476361672,-2.871097544443856
84.438836042792,5.8909176564940395
106.34365468734896,5.8084269988148804
103.92335511374071,0.7878207783951297
99.08275596652425,-5.241842310546886
76.89667654178203,2.290651317083956
103.52634273263816,4.255322335668325
101.10604315902991,-4.586642342550235
96.26544401181344,-2.4781494300098075
110.24933425485375,2.0224745249044958
107.8290346812455,3.437875508163799
102.98843553402904,-11.029052572129274
95.7275368132043,6.282542780563389
80.80235610928682,-0.15456744052191596
105.92140521785846,0.49858184013380935
103.50110564425022,-5.412558756921541
98.66050649703375,-0.5190377103127872
76.47442707229155,9.564310697617998
85.56622627272033,2.3603840820624526
81.3749510767053,2.316821958671241
72.99240068467526,-2.732753450515048
60.41857509663018,-1.4157949830690768
34.57237805453752,-6.156108728125652
100.88557397568034,0.9698616790552705
96.69429877966532,3.071264211699088
88.31174838763528,1.1139510071929806
49.89172575749751,-6.905892784270954
106.75225145634101,-3.1782023276029747
102.56097626032599,-1.4978953497368224
81.60460028025086,2.4378347946541794
55.758403238158195,2.980733141144839
99.81036241378335,6.453703664687126
95.61908721776832,2.7344516347670123
87.23653682573828,5.201018078079471
48.81651419560053,-14.152310145338063
99.5327829125861,0.7949113640900265
97.11248333897785,1.6446032977195415
92.27188419176139,5.016239400779327
85.01098547093666,-4.409585688917986
70.08580476701918,-4.3948902091137825
93.59943316929997,-0.32869129424385335
91.17913359569172,5.693258859156799
86.33853444847526,-11.45538157381904
117.4407367374881,-7.789992711397218
113.24946154147307,1.6624284772802156
104.86691114944304,2.538626906053679
92.29308556139796,2.41614836228986
66.4468885193053,4.708830063787019
93.51557035514443,-5.88391073546164
91.09527078153619,-9.772429662317592
86.25467163431972,14.15844379029592
95.90379129760225,-12.92816758513517
93.483491723994,-5.833564145661853
88.64289257677754,4.77929442409102
81.38199385595281,1.0727152232841632
66.45681315203534,14.024656043253188
89.94900693929222,2.799803401804624
87.52870736568397,5.479569874786463
82.6881082184675,-2.161939746567171
60.50202879372531,-17.88461579489539
86.05740718961226,-3.2514769964736274
83.63710761600402,2.1676094249154403
78.79650846878755,1.4220529063107108
71.53560974796282,-9.74433713197584
56.61042904404536,3.2294964747960293
92.77812067469361,-4.222017847026464
90.35782110108536,-0.03920072707281008
78.25632323304416,-1.2568905549042597
104.09397694980515,-1.0832041422535355
101.6736773761969,9.667745226371778
96.83307822898044,1.8322796616703414
89.57217950815571,-8.044613136848739
74.64699880423824,-3.33508118710445
103.7620423413842,3.080756333714163
99.57076714536917,-1.0734721383104358
91.18821675333913,9.51200517581863
78.61439116529404,-7.823654595692275
107.16337800894193,-4.224181673120299
102.9721028129269,0.05691960476721647
94.58955242089687,9.207867947846935
82.0157268328518,4.295115872925422
56.169529790759135,-1.4552829152347329
101.36795900135387,-6.082199682328394
97.17668380533884,-5.468615540041725
88.7941334133088,11.235866934323539
100.54934855257129,1.5416929128974743
98.12904897896304,1.1195996103600407
93.28844983174658,-2.021197487678535
71.10237040700437,-2.781196448748375
105.40514860719945,2.737943846033531
102.9848490335912,3.9515672467109226
98.14424988637474,-1.8959835973109591
90.88335116555002,0.3930238377770223
75.95817046163255,-3.3646988691926083
108.70732821593738,-3.6076126086366997
96.13350262789231,7.434890879950032
93.79881325408765,4.723279854268313
91.3785136804794,-2.5178192536187396
86.53791453326293,-2.3485063334768626
79.27701581243821,-2.4594023302205983
64.35183510852073,-0.2712139904057551
85.75995331722294,-7.3293091586835
83.33965374361469,-0.24460150575553996
78.49905459639822,-0.38741622230912753
71.2381558755735,-2.543745382900866
110.6897904746171,-1.5347670413815848
108.26949090100885,-1.677432941337969
96.16799303296767,5.775268944410527
85.68656932652779,3.8314716251394856
83.26626975291954,3.2453355405818627
71.16477188487835,-3.6425186016038538
56.23959118096088,-14.3142003903627
96.90784753798316,4.254897459726848
94.48754796437491,6.152563097997529
89.64694881715845,2.0313287248500984
82.3860500963337,0.8505040463115847
67.46086939241623,-11.812963400355393
99.53221381886655,-3.9908521600753915
95.34093862285152,-3.021850842830318
86.95838823082148,9.579123839406321
74.38456264277639,-2.2455880635357346
48.53836560068371,3.321929537855887
109.94654497627037,2.904398215196224
102.68564625544566,8.562270290574915
95.42474753462095,-3.656734987728626
80.49956683070347,-3.2653691742587085
95.14925385483454,0.26262304628068023
90.95797865881951,-0.742184440447474
82.57542826678947,0.03087222106289289
70.00160267874439,-0.15105941822926638
44.15540563665173,-0.5094682866063494
96.51741642882828,1.7961104194297093
92.32614123281326,0.6482103536417441
83.94359084078322,-3.9387968711280337
71.36976525273812,-3.2625633163811614
45.523568210645465,8.251998352805444
99.82657967526158,-10.658221120962352
97.40628010165334,-7.353226491909368
92.56568095443687,-0.9356856180080371
85.30478223361214,15.784467260290455
70.37960152969467,4.361503436916337
111.29796529240207,1.4756325690268568
107.10669009638704,4.464358786318144
98.724139704357,-7.461910147097001
86.15031411631192,0.7287065974306586
96.66253394136629,-0.1462010007132477
92.47125874535126,5.560106846413262
84.08870835332122,9.672957859799212
71.51488276527614,-10.57235477325544
99.94865479898473,-3.1284726116580117
97.52835522537649,3.068755402461278
92.68775607816002,8.318997317852492
85.4268573573353,-0.5434233099211667
70.50167665341782,-8.47666620616657
103.68766297417311,2.266969865697206
101.26736340056486,-1.7731866304102795
96.4267642533484,0.37103652159612466
74.24068482860619,0.5359466659433849
92.92475971094355,7.550313730143088
88.73348451492852,3.1113968643348215
80.35093412289848,-0.7823396030674985
67.7771085348534,-12.918054109292989
95.06806502752532,4.31523288738272
92.64776545391707,0.5114198624491451
87.80716630670061,2.364672958841467
80.54626758587588,-0.9031217523351529
65.6210868819584,-5.160656124718059
108.22891590899955,-5.385942726181227
104.03764071298453,-1.2537718744148094
95.65509032095449,7.34950696620443
83.08126473290939,1.0319279906830872
105.37677421032441,-2.0135967247520483
102.95647463671617,-8.832121025393562
98.1158754894997,-4.150853623493845
90.85497676867497,-3.5874726706279603
75.9297960647575,13.226030035405543
99.06490128403205,6.14966740998176
96.6446017104238,3.3431390141766855
91.80400256320733,-2.254743055967083
84.5431038423826,0.371347648370147
69.61792313846513,-4.963294318721665
93.91857073846535,-3.3114502864627013
91.4982711648571,-2.091500684633033
86.65767201764064,5.240983564727983
79.39677329681591,-3.5924809892114524
98.20643488990744,-2.0644429303170853
95.7861353162992,-2.8960758832676277
90.94553616908273,1.8128677422939319
83.68463744825802,1.6712238373865063
116.39502310710486,11.206302826848301
113.97472353349661,-6.784796891207222
109.13412438628015,1.9718246786376454
101.87322566545541,-2.2949781894257626
93.33022661941772,12.123759499622508
90.90992704580947,-7.8318109861106535
86.069327898593,4.911905252703619
78.80842917776826,-12.789766680719467
104.36551260365121,-8.197745253370726
101.94521303004296,0.24267257547739973
97.1046138828265,-1.105573553141781
89.84371516200179,-4.116505916290549
74.91853445808431,12.731793018844584
101.21523024457882,-1.3499621224406013
98.79493067097057,4.672643067191473
93.9543315237541,2.9247275379594555
86.69343280292937,-7.482877968603617
71.76825209901189,1.139517310411648
107.89218251219106,-3.3790576423913024
105.47188293858281,-4.3863622009521634
100.63128379136634,-6.655733988312804
93.3703850705416,10.232116501147033
78.44520436662413,11.02235577013333
84.27035177742425,7.520126900454102
81.850052203816,-11.2684431882535
77.00945305659954,-5.199402493957791
69.7485543357748,-4.203822882589861
91.65240772770494,7.554559716757822
87.46113253168991,8.382731205500363
79.07858213965987,-3.312227048713993
40.65855950952211,-19.334371722642512
97.36850763404533,1.9903526428685296
94.94820806043708,4.687353383424394
90.10760891322062,-5.895841759912841
82.84671019239588,-4.5174525189148085
67.9215294884784,-3.84502059034115
99.12085304663321,-2.907495149054398
94.92957785061819,-1.8227798886750861
86.54702745858815,4.504807681469558
73.97320187054304,-1.1376862571064805
103.98337877849606,6.367780877916303
99.79210358248103,2.608762776351327
91.40955319045099,3.380660713508064
78.8357276024059,1.405654583871808
52.98953056031324,-14.924208774420919
106.58364971174605,11.515019926709229
104.1633501381378,-2.193299734824677
99.32275099092134,8.666222640896947
92.06185227009661,-11.130446830420524
77.13667156617913,-10.791738460871386
104.0003519239826,4.120895545545707
99.80907672796758,0.3194271062701972
91.42652633593754,2.776167264456518
78.85270074789244,1.3797759297926575
