"n_per_arm","p_control_true","p_treatment_true","events_control","events_treatment","prop_control","prop_treatment","risk_difference","p_value","rd_lcl","rd_ucl","odds_ratio","or_lcl","or_ucl","reject_h0"
120,0.3,0.45,35,57,0.291666666666667,0.475,0.183333333333333,0.00349120987498046,0.0625167190285995,0.304149947638067,2.19727891156113,1.29037490218311,3.7415751089261,1
120,0.3,0.45,38,62,0.316666666666667,0.516666666666667,0.2,0.00167604650352964,0.0778475461018311,0.322152453898169,2.30671506351961,1.3638819088488,3.90131605217893,1
120,0.3,0.45,39,47,0.325,0.391666666666667,0.0666666666666667,0.281513149655182,-0.054370550282463,0.187703883615796,1.33719704952536,0.787533792308908,2.27050060165285,0
120,0.3,0.45,37,41,0.308333333333333,0.341666666666667,0.0333333333333333,0.581451693779855,-0.0851046220761789,0.151771288742846,1.16421484775833,0.677919194282793,1.99934774405511,0
120,0.3,0.45,29,55,0.241666666666667,0.458333333333333,0.216666666666667,0.000433735858476296,0.0991331186786213,0.334200214654712,2.65517241378595,1.53032582845562,4.60682321100505,1
120,0.3,0.45,45,63,0.375,0.525,0.15,0.0195174811821777,0.0255577207259398,0.27444227927406,1.84210526315789,1.10093748173312,3.08223841667386,1
120,0.3,0.45,43,46,0.358333333333333,0.383333333333333,0.025,0.688488759580292,-0.0971797495196556,0.147179749519656,1.11313639220613,0.659089689682824,1.87997574085851,0
120,0.3,0.45,38,56,0.316666666666667,0.466666666666667,0.15,0.0172969854285963,0.0279567896358902,0.27204321036411,1.88815789473582,1.11594766006764,3.19471993447893,1
120,0.3,0.45,36,58,0.3,0.483333333333333,0.183333333333333,0.00362243421782336,0.0620209272068143,0.304645739459852,2.18279569892218,1.28511956356597,3.70751266910318,1
120,0.3,0.45,38,46,0.316666666666667,0.383333333333333,0.0666666666666667,0.278957622442297,-0.0537259960478418,0.187059329381175,1.34139402560383,0.787717563150468,2.2842424951517,0
120,0.3,0.45,29,45,0.241666666666667,0.375,0.133333333333333,0.0253234863234776,0.0177066858284179,0.248959980838249,1.88275862068459,1.07768848817045,3.28924365683813,1
120,0.3,0.45,48,48,0.4,0.4,0,1,-0.123959006460912,0.123959006460912,1,0.596601824759335,1.67615980793118,0
120,0.3,0.45,42,59,0.35,0.491666666666667,0.141666666666667,0.0262341000973431,0.018039882253937,0.265293451079396,1.79625292740036,1.06954886726459,3.01671543764645,1
120,0.3,0.45,37,57,0.308333333333333,0.475,0.166666666666667,0.00817356457469091,0.0449700411136701,0.288363292219663,2.02960102959936,1.19736339536349,3.4402925254787,1
120,0.3,0.45,42,61,0.35,0.508333333333333,0.158333333333333,0.0132165470169082,0.0347065489206037,0.281960117746063,1.92009685230013,1.14328966822509,3.22470501105501,1
120,0.3,0.45,34,53,0.283333333333333,0.441666666666667,0.158333333333333,0.010733574008989,0.0383568554496783,0.278309811216988,2.00087796312146,1.17048266702989,3.4203946252908,1
120,0.3,0.45,26,49,0.216666666666667,0.408333333333333,0.191666666666667,0.0013599034772862,0.076918147867798,0.306415185465535,2.49512459371363,1.41574573904578,4.39743279209918,1
120,0.3,0.45,42,43,0.35,0.358333333333333,0.00833333333333336,0.892637298803168,-0.1126763302785,0.129342996945167,1.03710575139144,0.610994359870356,1.76038996464291,0
120,0.3,0.45,32,58,0.266666666666667,0.483333333333333,0.216666666666667,0.0005269549311906,0.0972752848202536,0.33605804851308,2.57258064515405,1.49875053116317,4.41579238052705,1
120,0.3,0.45,40,48,0.333333333333333,0.4,0.0666666666666667,0.283899985194654,-0.0549751446989295,0.188308478032263,1.33333333333306,0.787373899422483,2.25785713633765,0
120,0.3,0.45,41,51,0.341666666666667,0.425,0.0833333333333333,0.184296537378343,-0.039236985463322,0.205903652129989,1.42417815482486,0.844330569625302,2.4022385184756,0
120,0.3,0.45,41,57,0.341666666666667,0.475,0.133333333333333,0.0356229883162117,0.0101118099126691,0.256554856753997,1.74332171893128,1.03614209496268,2.93316006604961,1
120,0.3,0.45,32,51,0.266666666666667,0.425,0.158333333333333,0.0099224819794314,0.0396609863321696,0.277005680334497,2.03260869564644,1.18110746838567,3.49798661019766,1
120,0.3,0.45,36,55,0.3,0.458333333333333,0.158333333333333,0.0114774613084294,0.0372134939806694,0.279453172685997,1.97435897435667,1.16157725407367,3.35586233799951,1
120,0.3,0.45,34,57,0.283333333333333,0.475,0.191666666666667,0.00221346364322633,0.0713201756365847,0.312013157696749,2.28851540615779,1.34055493561546,3.9068169644365,1
